707319,HAN IL CORPORATION,Corporation,EASTLAKE CLEANERS,812310,Coin-Operated Laundries and Drycleaners,834,Coin-Operated Laundries and Drycleaning,02/22/2008 12:00:00 AM,"SEATTLE, WA 98102-3200",2012,98102
707328,XCF LLC,LLC*Limited Liability Co,XPLORE CROSSFIT,713940,Fitness and Recreational Sports Centers,913,Physical Fitness Facilities,02/01/2008 12:00:00 AM,"SEATTLE, WA 98101-2921",2012,98101
707329,MULDER SECURITY CONSULTING LLC,LLC*Limited Liability Co,MULDER SECURITY,541690,Other Scientific and Technical Consulting Services,973,"Business Consulting Services, Not Elsewhere Classified",05/01/2008 12:00:00 AM,"SEATTLE, WA 98125-7821",2012,98125
707338,HIDDEN HARBOR YACHTS LLC,LLC*Limited Liability Co,HIDDEN HARBOR YACHTS,441222,Boat Dealers,725,Motor Vehicle Dealers (Used Only),05/01/2008 12:00:00 AM,"SEATTLE, WA 98109-3036",2012,98109
707340,KINDELL LEE,Sole Proprietor,UNDERGROUND MARKET/THE BUTTER CONSPIRACY,722110,Full-Service Restaurants,827,Rooming and Boarding Houses,10/13/2012 12:00:00 AM,"SEATTLE, WA 98103-9125",2012,98103
707355,TAX SERVICES OF AMERICA INC,Corporation,JACKSON HEWITT TAX SERVICE,541213,Tax Preparation Services,964,"Accounting, Auditing, and Bookkeeping Services",01/01/2008 12:00:00 AM,"SEATTLE, WA 98125-6036",2012,98125
707358,FUTURIZON LLC,LLC*Limited Liability Co,FUTURENOVO LLC,541690,Other Scientific and Technical Consulting Services,975,"Services, Not Elsewhere Classified",04/01/2008 12:00:00 AM,"SEATTLE, WA 98136-2124",2012,98136
707359,HIATT DOUGLAS,Sole Proprietor,DOUGLAS HIATT LAWYER,541110,Offices of Lawyers,938,Legal Services,01/01/2005 12:00:00 AM,"SEATTLE, WA 98104-3450",2012,98104
707373,MADISON CONSULTING LLC,LLC*Limited Liability Co,MADISON CONSULTING LLC,541618,Other Management Consulting Services,970,Management Consulting Services,04/23/2008 12:00:00 AM,"SEATTLE, WA 98112-3201",2012,98112
707374,SUSTAINABLE WEST SEATTLE,Corporation/Nonprofit,SUSTAINABLE WEST SEATTLE,813410,Civic and Social Organizations,957,"Civic, Social, and Fraternal Associations",01/31/2008 12:00:00 AM,"SEATTLE, WA 98126-3045",2012,98126
707377,CRAFTSMAN PACIFIC LLC,LLC*Limited Liability Co,BEAM PHOTOGRAPHY,236118,Residential Remodelers,90,General Contractors-Single-Family Houses,10/25/2007 12:00:00 AM,"SEATTLE, WA 98107-2340",2012,98107
707382,KOMPOSITE LABS LLC,LLC*Limited Liability Co,KOMPOSITE LABS,541611,Administrative Management and General Management Consulting Services,970,Management Consulting Services,03/18/2008 12:00:00 AM,"SEATTLE, WA 98119-2512",2012,98119
707384,HUTMACHER UNIVERS QA LLC,LLC*Limited Liability Co,TOULOUSE PETIT KITCHEN & LOUNGE,722110,Full-Service Restaurants,748,Eating Places,05/01/2008 12:00:00 AM,"SEATTLE, WA 98109-4013",2012,98109
707393,CRAIG HUNTERS PRO SHOP INC,Corporation,CRAIG HUNTERS PRO SHOP INC,451110,Sporting Goods Stores,753,Sporting Goods Stores and Bicycle Shops,03/22/2007 12:00:00 AM,"SEATTLE, WA 98115-5203",2012,98115
707403,J9 TECHNOLOGIES INC,Corporation,J9 TECHNOLOGIES,541512,Computer Systems Design Services,866,Computer Integrated Systems Design,04/01/2008 12:00:00 AM,"SEATTLE, WA 98109-4018",2012,98109
707406,SHUTZ COLLIN R,Sole Proprietor,PHILTRE PRESS,711510,"Independent Artists, Writers, and Performers",975,"Services, Not Elsewhere Classified",05/01/2008 12:00:00 AM,"SEATTLE, WA 98103-4708",2012,98103
707415,PANCIA PIENA LLC,LLC*Limited Liability Co,CASCINA SPINASSE,722110,Full-Service Restaurants,748,Eating Places,06/19/2008 12:00:00 AM,"SEATTLE, WA 98122-4023",2012,98122
707416,APEX AUTOMOTIVE LLC,LLC*Limited Liability Co,APEX AUTOMOTIVE,811118,Other Automotive Mechanical and Electrical Repair and Maintenance,889,"Automotive Repair Shops, Not Elsewhere Classified",05/01/2008 12:00:00 AM,"SEATTLE, WA 98107-3614",2012,98107
707429,CELLNETIX LABS LLC,LLC*Limited Liability Co,CELLNETIX LABS LLC,621511,Medical Laboratories,932,Medical Laboratories,01/01/2008 12:00:00 AM,"SEATTLE, WA 98104-2048",2012,98104
707432,LIANA NGUYEN LLC,LLC*Limited Liability Co,LIANA HAIR SALON,812112,Beauty Salons,841,Barber Shops,04/01/2008 12:00:00 AM,"SEATTLE, WA 98122-8406",2012,98122
707437,NETSO LLC,LLC*Limited Liability Co,NETSO LLC,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,866,Computer Integrated Systems Design,08/26/2006 12:00:00 AM,"SEATTLE, WA 98107-3650",2012,98107
707438,WILLIAMSWORKS INC,Corporation,WILLIAMSWORKS,541990,"All Other Professional, Scientific, and Technical Services",970,Management Consulting Services,04/25/2008 12:00:00 AM,"SEATTLE, WA 98103-3411",2012,98103
707445,BRENT A WHITING INC,Corporation,BRENT A WHITING INC,541430,Graphic Design Services,855,Commercial Art and Graphic Design,01/01/2008 12:00:00 AM,"SEATTLE, WA 98117-4419",2012,98117
707448,HUNSTIGER ANN M,Sole Proprietor,ANN HUNSTIGER,624190,Other Individual and Family Services,947,Individual and Family Social Services,04/26/2008 12:00:00 AM,"SEATTLE, WA 98144-2711",2012,98144
707461,SHNU DEEQA O,Sole Proprietor,SMALL WORLD CHILDCARE,624410,Child Day Care Services,949,Child Day Care Services,04/15/2008 12:00:00 AM,"SEATTLE, WA 98108-1617",2012,98108
707471,WDWILLIS ASSET MANAGEMENT LLC,LLC*Limited Liability Co,WDWILLIS WEALTH MANAGEMENT LLC,523930,Investment Advice,795,Investment Advice,01/01/2008 12:00:00 AM,"SEATTLE, WA 98109-3529",2012,98109
707474,LOUTON AMY M,LLC*Limited Liability Co,GREEN CHOICE GARDENS LLC,561730,Landscaping Services,48,Landscape Counseling and Planning,05/01/2008 12:00:00 AM,"SEATTLE, WA 98118-2315",2012,98118
707476,STERLINGDYNAMICS INC,Corporation,STERLINGDYNAMICS INC,541612,Human Resources Consulting Services,970,Management Consulting Services,03/26/2008 12:00:00 AM,"SEATTLE, WA 98125-5812",2012,98125
707481,ZUNDEL LAW OFFICES PLLC,PLLC*Prof Limited Liability Co,ZUNDEL LAW OFFICES PLLC,541110,Offices of Lawyers,938,Legal Services,01/01/2008 12:00:00 AM,"SEATTLE, WA 98104-1033",2012,98104
707488,INTERPERSONAL SKILL COACHING LLC,LLC*Limited Liability Co,INTERPERSONAL SKILL COACHING,561990,All Other Support Services,970,Management Consulting Services,01/01/2008 12:00:00 AM,"SEATTLE, WA 98109-5135",2012,98109
707490,QUALITY PRESS HOLDINGS INC,Corporation,QUALITY PRESS INC,323110,Commercial Lithographic Printing,275,"Commercial Printing, Lithographic",02/01/2008 12:00:00 AM,"SEATTLE, WA 98108-2441",2012,98108
707492,WINTERBLUE CONSULTING LLC,LLC*Limited Liability Co,WINTERBLUE CONSULTING LLC,711510,"Independent Artists, Writers, and Performers",970,Management Consulting Services,04/28/2008 12:00:00 AM,"SEATTLE, WA 98126-3354",2012,98126
707494,BUMMERBUNNY,LLC*Limited Liability Co,BUMMERBUNNY,453920,Art Dealers,772,"Miscellaneous Retail Stores, Not Elsewhere Classified",04/21/2008 12:00:00 AM,"SEATTLE, WA 98121-1233",2012,98121
707496,MODEL ONE LLC,LLC*Limited Liability Co,MODEL ONE,236117,New Housing Operative Builders,92,Operative Builders,05/01/2008 12:00:00 AM,"SEATTLE, WA 98103-6905",2012,98103
707527,THE WASHINGTON BUS,Corporation/Nonprofit,THE WASHINGTON BUS,813940,Political Organizations,951,"Social Services, Not Elsewhere Classified",09/01/2007 12:00:00 AM,"SEATTLE, WA 98122-3937",2012,98122
707528,FLORENCE OF SEATTLE LLC,LLC*Limited Liability Co,FLORENCE OF SEATTLE,623312,Homes for the Elderly,950,Residential Care,02/14/2008 12:00:00 AM,"SEATTLE, WA 98106-2301",2012,98106
707530,WALTON GROUP LLC,LLC*Limited Liability Co,WALTON GROUP LLC,236116,New Multifamily Housing Construction (except Operative Builders),91,"General Contractors-Residential Buildings, Other Than Single-Family",08/13/2007 12:00:00 AM,"SEATTLE, WA 98122-2809",2012,98122
707531,GRANT GARY A,Sole Proprietor,GRANT GARY A,453310,Used Merchandise Stores,752,Used Merchandise Stores,05/01/2008 12:00:00 AM,"SEATTLE, WA 98144-2129",2012,98144
707533,SEATTLE NAILS SUPPLY INC,Corporation,JK JACKSON,812112,Beauty Salons,772,"Miscellaneous Retail Stores, Not Elsewhere Classified",01/01/2008 12:00:00 AM,"SEATTLE, WA 98144-1909",2012,98144
707540,SIMAS CLINIC INC,Corporation,SIMA MEDICAL & COSMETIC CLINIC,621111,Offices of Physicians (except Mental Health Specialists),919,Offices and Clinics of Doctors of Medicine,10/15/2007 12:00:00 AM,"SEATTLE, WA 98112-4233",2012,98112
707543,STEELE RISK SERVICES LLC,LLC*Limited Liability Co,SRS,524292,Third Party Administration of Insurance and Pension Funds,803,"Pension, Health, and Welfare Funds",05/01/2008 12:00:00 AM,"SEATTLE, WA 98102-4031",2012,98102
707545,STOICHIOMETRIC RESEARCH & DEVELOPMENT INC,Corporation,STOICHIOMETRIC RESEARCH & DEVELOPMENT INC,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",965,Commercial Physical and Biological Research,01/25/2008 12:00:00 AM,"SEATTLE, WA 98103-3823",2012,98103
707549,HEWITT INFORMATION SERVICES LLC,LLC*Limited Liability Co,HEWITT INFORMATION SERVICES LLC,999999,Nonclassifiable Establishments,877,"Business Services, Not Elsewhere Classified",11/01/2007 12:00:00 AM,"SEATTLE, WA 98103-4945",2012,98103
707566,WADE BRIAN L,Sole Proprietor,CAISSON TECHNOLOGIES,541618,Other Management Consulting Services,973,"Business Consulting Services, Not Elsewhere Classified",01/01/2005 12:00:00 AM,"SEATTLE, WA 98136-1735",2012,98136
707567,MOTENET INC,Corporation,MOTENET INC,519130,Internet Publishing and Broadcasting and Web Search Portals,975,"Services, Not Elsewhere Classified",02/01/2008 12:00:00 AM,"SEATTLE, WA 98104-1434",2012,98104
707570,SOO ENTERPRISES LLC,LLC*Limited Liability Co,BEST CLEANERS,812320,Drycleaning and Laundry Services (except Coin-Operated),835,"Drycleaning Plants, Except Rug Cleaning",05/01/2008 12:00:00 AM,"SEATTLE, WA 98125-4415",2012,98125
707578,ABOARDBAGS LLC,LLC*Limited Liability Co,ABOARDBAGS LLC,454111,Electronic Shopping,762,Catalog and Mail-Order Houses,06/01/2008 12:00:00 AM,"SEATTLE, WA 98199-3331",2012,98199
707590,AMANO MCGANN INC,Corporation,AMANO MCGANN INC,511210,Software Publishers,865,Prepackaged Software,01/01/2008 12:00:00 AM,"SEATTLE, WA 98119-1354",2012,98119
707608,INVENTDENT LLC,LLC*Limited Liability Co,INVENTDENT LLC,339114,Dental Equipment and Supplies Manufacturing,551,Dental Equipment and Supplies,04/15/2008 12:00:00 AM,"SEATTLE, WA 98107-3504",2012,98107
707609,CLAUDINE & ASSOCIATES LLC,LLC*Limited Liability Co,CLAUDINE & ASSOCIATES LLC,624120,Services for the Elderly and Persons with Disabilities,947,Individual and Family Social Services,05/01/2008 12:00:00 AM,"SEATTLE, WA 98136-2635",2012,98136
707624,ROOT TABLE LLC,LLC*Limited Liability Co,ROOT TABLE,722110,Full-Service Restaurants,748,Eating Places,07/01/2008 12:00:00 AM,"SEATTLE, WA 98107-4064",2012,98107
707663,DECKER LAURA A,Sole Proprietor,DECKER FOUNDRY,711510,"Independent Artists, Writers, and Performers",975,"Services, Not Elsewhere Classified",05/01/2008 12:00:00 AM,"SEATTLE, WA 98136-2074",2012,98136
707672,YOURSEATTLEHOMETEAM.COM INC,Corporation,YOURSEATTLEHOMETEAM.COM,531210,Offices of Real Estate Agents and Brokers,812,Real Estate Agents and Managers,01/01/2007 12:00:00 AM,"SEATTLE, WA 98116-4453",2012,98116
707675,PEOPLEFIRM LLC,LLC*Limited Liability Co,PEOPLEFIRM LLC,812990,All Other Personal Services,877,"Business Services, Not Elsewhere Classified",05/05/2008 12:00:00 AM,"SEATTLE, WA 98121-1805",2012,98121
707680,SUEHIRO JAMES M,Corporation,SUEHIRO ARCHITECTURE PS,541310,Architectural Services,962,Architectural Services,06/02/2008 12:00:00 AM,"SEATTLE, WA 98115-7831",2012,98115
707706,DILLON SARAH R,Sole Proprietor,SARAH DILLON STUDIO,611610,Fine Arts Schools,946,"Schools and Educational Services, Not Elsewhere Classified",05/05/2008 12:00:00 AM,"SEATTLE, WA 98104-2288",2012,98104
707716,BENEFICIAL MEDIA LLC,LLC*Limited Liability Co,BENEFICIALMEDIA,541430,Graphic Design Services,855,Commercial Art and Graphic Design,05/03/2008 12:00:00 AM,"SEATTLE, WA 98108-4602",2012,98108
707750,DEMEERLEER ERICA A,Sole Proprietor,JEZRIC,541613,Marketing Consulting Services,970,Management Consulting Services,05/10/2008 12:00:00 AM,"SEATTLE, WA 98108-1965",2012,98108
707751,HOKE HORNER CONSULTING INC,Corporation,HOKE HORNER CONSULTING INC,541512,Computer Systems Design Services,872,"Computer Related Services, Not Elsewhere Classified",04/28/2008 12:00:00 AM,"SEATTLE, WA 98146-1136",2012,98146
707756,JESSICA COLE LLC,LLC*Limited Liability Co,J TIQUE,812112,Beauty Salons,840,Beauty Shops,03/04/2008 12:00:00 AM,"SEATTLE, WA 98117-4412",2012,98117
707764,INSIDE JOBS LLC,LLC*Limited Liability Co,INSIDE JOBS LLC,541860,Direct Mail Advertising,852,Direct Mail Advertising Services,06/05/2008 12:00:00 AM,"SEATTLE, WA 98112-3842",2012,98112
707796,TNTB LLC,LLC*Limited Liability Co,VANY BEAUTY HAIR SALON,812113,Nail Salons,840,Beauty Shops,05/01/2008 12:00:00 AM,"SEATTLE, WA 98144-6924",2012,98144
707797,KP PHARMACY PLLC,PLLC*Prof Limited Liability Co,KP PHARMACY,446110,Pharmacies and Drug Stores,750,Drug Stores and Proprietary Stores,05/01/2008 12:00:00 AM,"SEATTLE, WA 98118-3591",2012,98118
707799,NEOWAVE MEDIA LLC,LLC*Limited Liability Co,NEOWAVE MEDIA,519130,Internet Publishing and Broadcasting and Web Search Portals,846,Advertising Agencies,05/08/2008 12:00:00 AM,"SEATTLE, WA 98104-2818",2012,98104
707841,ATACS PRODUCTS INC,Corporation,ATACS PRODUCTS INC,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,288,"Plastics Materials, Synthetic Resins, and Nonvulcanizable Elastomers",03/01/2008 12:00:00 AM,"SEATTLE, WA 98108-4920",2012,98108
707844,EDEWEB LLC,LLC*Limited Liability Co,EDEWEB LLC,541519,Other Computer Related Services,872,"Computer Related Services, Not Elsewhere Classified",05/09/2008 12:00:00 AM,"SEATTLE, WA 98112-2773",2012,98112
707869,MENENDEZ AMANDA M,Sole Proprietor,AMANDA M MENENDEZ,541611,Administrative Management and General Management Consulting Services,970,Management Consulting Services,04/09/2008 12:00:00 AM,"SEATTLE, WA 98122-3961",2012,98122
707934,DESIGN POSITION LLC,LLC*Limited Liability Co,DESIGN POSITION LLC,541613,Marketing Consulting Services,970,Management Consulting Services,04/01/2008 12:00:00 AM,"SEATTLE, WA 98103-8719",2012,98103
707950,VO HA,Sole Proprietor,BEVERLY NAIL,812113,Nail Salons,840,Beauty Shops,01/01/2008 12:00:00 AM,"SEATTLE, WA 98144-2371",2012,98144
707958,CAI XI Z,Sole Proprietor,DA XIN HOME REMODELING,236118,Residential Remodelers,91,"General Contractors-Residential Buildings, Other Than Single-Family",06/01/2008 12:00:00 AM,"SEATTLE, WA 98178-3536",2012,98178
707964,HAYES MARGARET  J,Sole Proprietor,HAYES LANDSCAPE DESIGN SVCS,541320,Landscape Architectural Services,48,Landscape Counseling and Planning,05/15/2008 12:00:00 AM,"SEATTLE, WA 98115-6015",2012,98115
707966,TANNENBOING LLC,LLC*Limited Liability Co,TANNENBOING,454111,Electronic Shopping,762,Catalog and Mail-Order Houses,05/07/2008 12:00:00 AM,"SEATTLE, WA 98118-1551",2012,98118
707974,REDDY & ANLLC THE,LLC*Limited Liability Co,MAKEDA COFFEE,722213,Snack and Nonalcoholic Beverage Bars,748,Eating Places,06/01/2008 12:00:00 AM,"SEATTLE, WA 98103-4607",2012,98103
707977,NITTA PATRICIA A,Sole Proprietor,PATTY NITTA,621399,Offices of All Other Miscellaneous Health Practitioners,NULL,NULL,05/13/2008 12:00:00 AM,"SEATTLE, WA 98122-5667",2012,98122
707995,STERNSTEIN DANIEL,Sole Proprietor,DANIEL STERNSTEIN - SEATTLEACRO,713940,Fitness and Recreational Sports Centers,NULL,NULL,05/12/2008 12:00:00 AM,"SEATTLE, WA 98134-2116",2012,98134
708005,MAY THOMAS R,Sole Proprietor,THOMAS MAY,711510,"Independent Artists, Writers, and Performers",NULL,NULL,01/01/2008 12:00:00 AM,"SEATTLE, WA 98112-5259",2012,98112
708011,ECO LINE PROJECT MANAGEMENT LLC,LLC*Limited Liability Co,ECO LINE HOME PAINTING & PROJECT MANAGEMENT LLC,236118,Residential Remodelers,NULL,NULL,05/01/2008 12:00:00 AM,"SEATTLE, WA 98117-5136",2012,98117
708025,PACIFIC PILE & MARINE LP,Partnership,PACIFIC PILE & MARINE,237990,Other Heavy and Civil Engineering Construction,NULL,NULL,05/01/2008 12:00:00 AM,"SEATTLE, WA 98108-4364",2012,98108
708028,PIANO NOBILE LLC,LLC*Limited Liability Co,PIANO NOBILE LLC,711510,"Independent Artists, Writers, and Performers",NULL,NULL,06/01/2008 12:00:00 AM,"SEATTLE, WA 98107-3634",2012,98107
708029,KAISER MICHAEL G,Sole Proprietor,KAISER LEGAL GROUP,541199,All Other Legal Services,NULL,NULL,05/14/2008 12:00:00 AM,"SEATTLE, WA 98109-3375",2012,98109
708037,SOLUTION INVESTING LLC,LLC*Limited Liability Co,SOLUTION INVESTING LLC,531210,Offices of Real Estate Agents and Brokers,NULL,NULL,05/15/2008 12:00:00 AM,"SEATTLE, WA 98121-1595",2012,98121
708060,GRAY SELENA M,Sole Proprietor,SELENA M GRAY,621330,Offices of Mental Health Practitioners (except Physicians),NULL,NULL,06/01/2008 12:00:00 AM,"SEATTLE, WA 98102-3132",2012,98102
708064,BIZANGO LLC,LLC*Limited Liability Co,BIZANGO LLC,541511,Custom Computer Programming Services,NULL,NULL,04/29/2008 12:00:00 AM,"SEATTLE, WA 98103-6820",2012,98103
708073,999 THIRD AVENUE PROPERTY LLC,LLC*Limited Liability Co,999 THIRD AVENUE PROPERTY LLC,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),NULL,NULL,01/26/2006 12:00:00 AM,"SEATTLE, WA 98104-4001",2012,98104
708078,DNV GLOBAL ENERGY CONCEPTS INC,Corporation,DNV GLOBAL ENERGY CONCEPTS INC,541690,Other Scientific and Technical Consulting Services,NULL,NULL,06/01/2008 12:00:00 AM,"SEATTLE, WA 98101-1330",2012,98101
708084,WOLF VERONICA,Sole Proprietor,PET SERVICES,812910,Pet Care (except Veterinary) Services,NULL,NULL,05/17/2008 12:00:00 AM,"SEATTLE, WA 98199-4237",2012,98199
708087,HIGHLINE TECHNICAL SERVICES,Corporation,HIGHLINE TECHNICAL SERVICES INC,541350,Building Inspection Services,NULL,NULL,06/03/2008 12:00:00 AM,"SEATTLE, WA 98112-4949",2012,98112
708090,MCMULLEN MICHELE L,Sole Proprietor,MICHELE LEE MCMULLEN DESIGN,541430,Graphic Design Services,NULL,NULL,05/19/2008 12:00:00 AM,"SEATTLE, WA 98126-2126",2012,98126
708090,MCMULLEN MICHELE L,Sole Proprietor,THE FIRM,453920,Art Dealers,NULL,NULL,06/01/2012 12:00:00 AM,"SEATTLE, WA 98108-2713",2012,98108
708092,NORTHWEST ACADEMY FOR THE HEALING ARTS LLC,LLC*Limited Liability Co,NORTHWEST ACADEMY FOR THE HEALING ARTS,611519,Other Technical and Trade Schools,NULL,NULL,05/01/2008 12:00:00 AM,"SEATTLE, WA 98116-2428",2012,98116
708094,MCNAUGHTON ROSEANNE,Sole Proprietor,ROSES HAIR CARE,812112,Beauty Salons,NULL,NULL,05/20/2008 12:00:00 AM,"SEATTLE, WA 98136-1208",2012,98136
708105,GLASS CARESS INC,Corporation,GLASS CARESS INC,327212,Other Pressed and Blown Glass and Glassware Manufacturing,NULL,NULL,05/01/2008 12:00:00 AM,"SEATTLE, WA 98102-3830",2012,98102
708113,MCCORMICK KIMBERLY L,LLC*Limited Liability Co,KIMMI,424330,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers",NULL,NULL,06/01/2008 12:00:00 AM,"SEATTLE, WA 98118-1826",2012,98118
708121,EXPLORA TRAVEL LLC,LLC*Limited Liability Co,EXPLORA TRAVEL LLC,561510,Travel Agencies,NULL,NULL,05/21/2008 12:00:00 AM,"SEATTLE, WA 98108-4803",2012,98108
708135,MATCH GRADE INDUSTRIES LLC,LLC*Limited Liability Co,MATCH GRADE INDUSTRIES LLC,332992,Small Arms Ammunition Manufacturing,NULL,NULL,04/01/2009 12:00:00 AM,"SEATTLE, WA 98125-5306",2012,98125
708142,KENDALL MCBRIDE BUILDING,Corporation,SEATTLE HOUSEWRIGHTS,236115,New Single-Family Housing Construction (except Operative Builders),NULL,NULL,05/01/2004 12:00:00 AM,"SEATTLE, WA 98144-6428",2012,98144
708150,ZMD INVESTMENTS LLC,LLC*Limited Liability Co,LEARY TRAVELER THE,722410,Drinking Places (Alcoholic Beverages),NULL,NULL,06/16/2008 12:00:00 AM,"SEATTLE, WA 98107-4554",2012,98107
708169,MAKAR SARAH E,Sole Proprietor,SYCAMORE STUDIOS,541320,Landscape Architectural Services,NULL,NULL,01/01/2008 12:00:00 AM,"SEATTLE, WA 98117-4821",2012,98117
708185,BRODERICK ARCHITECTS PLLC,PLLC*Prof Limited Liability Co,BRODERICK ARCHITECTS PLLC,541310,Architectural Services,NULL,NULL,06/01/2008 12:00:00 AM,"SEATTLE, WA 98134-1223",2012,98134
708189,SMOOSHYLAB LLC,LLC*Limited Liability Co,SMOOSHYLAB LLC,541511,Custom Computer Programming Services,NULL,NULL,05/01/2008 12:00:00 AM,"SEATTLE, WA 98107-2345",2012,98107
708190,NATURAL HEALTH LLC,LLC*Limited Liability Co,NATURAL HEALTH,424210,Drugs and Druggists' Sundries Merchant Wholesalers,NULL,NULL,07/01/2008 12:00:00 AM,"SEATTLE, WA 98115-5549",2012,98115
708198,VISUAL VERIFICATION INC,Corporation,VISUAL VERIFICATION INC,541199,All Other Legal Services,NULL,NULL,05/27/2008 12:00:00 AM,"SEATTLE, WA 98109-4395",2012,98109
708224,PUBLIC OUTREACH FUNDRAISING LLC,LLC*Limited Liability Co,PUBLIC OUTREACH FUNDRAISING LLC,541910,Marketing Research and Public Opinion Polling,NULL,NULL,05/28/2008 12:00:00 AM,"SEATTLE, WA 98101-3635",2012,98101
708227,WATERS ERIC K,Sole Proprietor,SWEET INTENTIONS,322233,"Stationery, Tablet, and Related Product Manufacturing",NULL,NULL,07/03/2008 12:00:00 AM,"SEATTLE, WA 98144-5216",2012,98144
708237,IDENTITYMINE INC,Corporation,IDENTITYMINE,541511,Custom Computer Programming Services,NULL,NULL,06/01/2008 12:00:00 AM,"SEATTLE, WA 98101-2987",2012,98101
708266,COMPTON ALIX C,Sole Proprietor,COMPTON ALIX C,541612,Human Resources Consulting Services,NULL,NULL,05/14/2008 12:00:00 AM,"SEATTLE, WA 98103-5931",2012,98103
708272,GOOD NATURED MEDICINE HOLISTIC CARE LLC,LLC*Limited Liability Co,GOOD NATURED MEDICINE,621399,Offices of All Other Miscellaneous Health Practitioners,NULL,NULL,06/01/2008 12:00:00 AM,"SEATTLE, WA 98115-5456",2012,98115
708274,FREDERICK GREGORY S,Sole Proprietor,GSF PUBLICATIONS,711510,"Independent Artists, Writers, and Performers",NULL,NULL,05/26/2008 12:00:00 AM,"SEATTLE, WA 98107-2641",2012,98107
708289,WAITE CONSULTING INC,Corporation,WAITE CONSULTING,541512,Computer Systems Design Services,NULL,NULL,03/03/2008 12:00:00 AM,"SEATTLE, WA 98109-1835",2012,98109
708293,OUCHI ESTHER,Sole Proprietor,ESTHER OUCHI,561410,Document Preparation Services,NULL,NULL,10/01/2007 12:00:00 AM,"SEATTLE, WA 98133-2506",2012,98133
708309,MENIKOFF DESIGN STUDIO LLC,LLC*Limited Liability Co,MENIKOFF DESIGN STUDIO,541310,Architectural Services,NULL,NULL,05/27/2008 12:00:00 AM,"SEATTLE, WA 98103-6905",2012,98103
708320,NATIONAL MULTIPLE SCLEROSIS SOCIETY GREATER WA,Corporation/Nonprofit,NATIONAL MS SOCIETY,813212,Voluntary Health Organizations,NULL,NULL,05/28/1962 12:00:00 AM,"SEATTLE, WA 98109-1632",2012,98109
708348,KIM MARGARET,Sole Proprietor,MAGGIES BOOKS & MUSIC,541219,Other Accounting Services,NULL,NULL,01/01/2008 12:00:00 AM,"SEATTLE, WA 98118-2628",2012,98118
708350,TERRASOND LIMITED,Corporation,TERRASOND LIMITED,541370,Surveying and Mapping (except Geophysical) Services,NULL,NULL,05/31/2008 12:00:00 AM,"SEATTLE, WA 98107-4552",2012,98107
708368,FRONT BURNER STUDIOS LLC,LLC*Limited Liability Co,FRONT BURNER STUDIOS LLC,512240,Sound Recording Studios,NULL,NULL,05/13/2008 12:00:00 AM,"SEATTLE, WA 98121-1624",2012,98121
708371,TETHER INC,Corporation,TETHER INC,541430,Graphic Design Services,NULL,NULL,05/30/2008 12:00:00 AM,"SEATTLE, WA 98104-2874",2012,98104
708376,JUDGE PAMELA L,Sole Proprietor,JUDGE GARDENING,561730,Landscaping Services,NULL,NULL,06/01/2008 12:00:00 AM,"SEATTLE, WA 98103-6420",2012,98103
708382,WEST SEATTLE COMPUTERS INC,Corporation,WEST SEATTLE COMPUTERS,811212,Computer and Office Machine Repair and Maintenance,NULL,NULL,03/27/2008 12:00:00 AM,"SEATTLE, WA 98116-4111",2012,98116
708385,WILCOCK CYNTHIA,Sole Proprietor,CYNTHIA WILCOCK,611710,Educational Support Services,NULL,NULL,05/30/2008 12:00:00 AM,"SEATTLE, WA 98115-7242",2012,98115
708387,VIDYA VARA PLLC,PLLC*Prof Limited Liability Co,VIDYA VARA PLLC,624190,Other Individual and Family Services,NULL,NULL,05/06/2008 12:00:00 AM,"SEATTLE, WA 98104-2238",2012,98104
708397,KETOLA GINA M,Sole Proprietor,SPECTACLE,446199,All Other Health and Personal Care Stores,NULL,NULL,07/01/2008 12:00:00 AM,"SEATTLE, WA 98115-6626",2012,98115
708421,EINHORN ENGINEERING PLLC,PLLC*Prof Limited Liability Co,EINHORN ENGINEERING PLLC,541330,Engineering Services,NULL,NULL,06/09/2008 12:00:00 AM,"SEATTLE, WA 98115-7404",2012,98115
708423,DEARIE LAW GROUP PS,Corporation,DEARIE LAW GROUP PS,541110,Offices of Lawyers,NULL,NULL,06/02/2008 12:00:00 AM,"SEATTLE, WA 98121-2510",2012,98121
708448,LIEU HOP M,Sole Proprietor,SPA HOP,812113,Nail Salons,NULL,NULL,01/01/2010 12:00:00 AM,"SEATTLE, WA 98121-1711",2012,98121
708450,PACIFIC HOME STAGE & DESIGN INC,Corporation,PACIFIC HOME STAGE & DESIGN,541410,Interior Design Services,NULL,NULL,06/10/2008 12:00:00 AM,"SEATTLE, WA 98119-3034",2012,98119
708450,PACIFIC HOME STAGE & DESIGN INC,Corporation,PACIFIC HOME STAGE AND DESIGN,541410,Interior Design Services,NULL,NULL,08/01/2007 12:00:00 AM,"SEATTLE, WA 98119-3034",2012,98119
