OSTREM KANOA S,Sole Proprietor,KANOA S OSTREM ATTORNEY AT LAW,541110,Offices of Lawyers,02/01/2007 08:00:00 AM,"SEATTLE, WA 98103-5065",2011,98103
3 4 5 BUILDERS LLC,LLC*Limited Liability Co,3 4 5 BUILDERS LLC,236115,New Single-Family Housing Construction (except Operative Builders),02/13/2009 08:00:00 AM,"SEATTLE, WA 98122-6220",2011,98122
CNJ ATHIO GROUP LLC,LLC*Limited Liability Co,ATHIO GROUP LLC,541213,Tax Preparation Services,02/13/2009 08:00:00 AM,"SEATTLE, WA 98144-5225",2011,98144
WEBONYX LLC,LLC*Limited Liability Co,WEBONYX,541511,Custom Computer Programming Services,08/15/2008 07:00:00 AM,"SEATTLE, WA 98109-3096",2011,98109
SCHECK HEIDI K,Sole Proprietor,SCHECK HEIDI K,519190,All Other Information Services,02/13/2009 08:00:00 AM,"SEATTLE, WA 98104-2823",2011,98104
STAEB MICHAEL C,Sole Proprietor,MICHAEL C STAEB INSURANCE & FINANCIAL SECURITY,524210,Insurance Agencies and Brokerages,01/01/2009 08:00:00 AM,"SEATTLE, WA 98106-3258",2011,98106
TACHIBANA CHRIS,Sole Proprietor,SCIENCE WRITER & EDITOR,711510,"Independent Artists, Writers, and Performers",04/01/2008 07:00:00 AM,"SEATTLE, WA 98103-8852",2011,98103
ABDI SAMI LLC,LLC*Limited Liability Co,ABDI SAMI LLC,541618,Other Management Consulting Services,03/01/2009 08:00:00 AM,"SEATTLE, WA 98122-6456",2011,98122
CARPENTER GARY L,Sole Proprietor,GARY CARPENTER ENTERPRISES,711510,"Independent Artists, Writers, and Performers",01/01/2009 08:00:00 AM,"SEATTLE, WA 98103-4907",2011,98103
FAINTING GOAT CREAMERY INC,Corporation,FAINTING GOAT CREAMERY INC,722213,Snack and Nonalcoholic Beverage Bars,04/10/2009 07:00:00 AM,"SEATTLE, WA 98103-6804",2011,98103
OHLBERG JASON A,Sole Proprietor,STUDIO J,812990,All Other Personal Services,01/01/2009 08:00:00 AM,"SEATTLE, WA 98112-5408",2011,98112
VEHO LLC,LLC*Limited Liability Co,VEHO LLC,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,01/01/2009 08:00:00 AM,"SEATTLE, WA 98122-7005",2011,98122
DE LEVA DON,Sole Proprietor,DELZINE,711510,"Independent Artists, Writers, and Performers",01/01/2009 08:00:00 AM,"SEATTLE, WA 98133-7128",2011,98133
SYCAMORE REAL ESTATE GROUP INC,Corporation,SYCAMORE GROUP INC THE,721199,All Other Traveler Accommodation,02/14/2009 08:00:00 AM,"SEATTLE, WA 98121-1109",2011,98121
COULTER AGENCY CORP THE,Corporation,COULTER AGENCY THE,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,01/01/2009 08:00:00 AM,"SEATTLE, WA 98199-3587",2011,98199
SEATTLE DRAIN SERVICE LLC,LLC*Limited Liability Co,SEATTLE DRAIN & PLUMBING,238220,"Plumbing, Heating, and Air-Conditioning Contractors",03/01/2008 08:00:00 AM,"SEATTLE, WA 98103-6854",2011,98103
LEWIS PETER B,Sole Proprietor,PETER B LEWIS,711510,"Independent Artists, Writers, and Performers",02/16/2009 08:00:00 AM,"SEATTLE, WA 98109-2047",2011,98109
BOON SELINA,Sole Proprietor,SELINA BOON,611710,Educational Support Services,02/17/2009 08:00:00 AM,"SEATTLE, WA 98119-4442",2011,98119
LOCKERT DARA H,Sole Proprietor,LOCKERT PROJECT SOLUTIONS,541690,Other Scientific and Technical Consulting Services,01/03/2009 08:00:00 AM,"SEATTLE, WA 98105-3128",2011,98105
MONSERUD DAVID O,Sole Proprietor,DAVID MONSERUD DESIGN,541490,Other Specialized Design Services,08/28/2008 07:00:00 AM,"SEATTLE, WA 98117-6220",2011,98117
NOSMOK INDUSTRIES LLC,LLC*Limited Liability Co,NOSMOK INDUSTRIES LLC,423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,01/01/2009 08:00:00 AM,"SEATTLE, WA 98199-1632",2011,98199
DREAMHAND DESIGN STUDIOS LLC,LLC*Limited Liability Co,DREAMHAND DESIGN STUDIOS,541430,Graphic Design Services,01/13/2009 08:00:00 AM,"SEATTLE, WA 98119-5812",2011,98119
BENDER-ARAYA BRIGID D,Sole Proprietor,BB A DESIGN,541430,Graphic Design Services,01/21/2008 08:00:00 AM,"SEATTLE, WA 98126-3707",2011,98126
SYNERGISTIC SOLUTIONS GROUP LLC,LLC*Limited Liability Co,SYNERGISTIC SOLUTIONS GROUP LLC,541512,Computer Systems Design Services,08/25/2008 07:00:00 AM,"SEATTLE, WA 98116-4355",2011,98116
MUSHROOM INC,Corporation,MUSHROOM INC,541711,Research and Development in Biotechnology,05/15/2005 07:00:00 AM,"SEATTLE, WA 98118-1129",2011,98118
KILDUFF KIRSTEN C,Sole Proprietor,DIZZY GOLDFISH,541430,Graphic Design Services,01/01/2009 08:00:00 AM,"SEATTLE, WA 98121-1258",2011,98121
STEFANADOS TILE & STONE LLC,LLC*Limited Liability Co,STEFANADOS TILE & STONE LLC,238340,Tile and Terrazzo Contractors,02/18/2009 08:00:00 AM,"SEATTLE, WA 98117-5822",2011,98117
APOGEE CONSTRUCTION INC,Corporation,APOGEE CONSTRUCTION INC,236118,Residential Remodelers,03/01/2009 08:00:00 AM,"SEATTLE, WA 98122-5205",2011,98122
SWATY DAVID R,Sole Proprietor,BRITORES COUNSELING,621330,Offices of Mental Health Practitioners (except Physicians),02/20/2009 08:00:00 AM,"SEATTLE, WA 98109-2876",2011,98109
SOUTHSIDE COMMUNITY ENTERPRISES INC,Corporation,SOUTHSIDE BOOTY CAMP,812990,All Other Personal Services,02/02/2009 08:00:00 AM,"SEATTLE, WA 98118-4426",2011,98118
VERELLEN AMPLIFIERS LLC,LLC*Limited Liability Co,VERELLEN AMPLIFIERS,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,01/01/2009 08:00:00 AM,"SEATTLE, WA 98103-7809",2011,98103
ATELIER A+D LLC,LLC*Limited Liability Co,ATELIER A+D LLC,541310,Architectural Services,02/28/2009 08:00:00 AM,"SEATTLE, WA 98105-3102",2011,98105
OMNI CONSULTING NW LLC,LLC*Limited Liability Co,OMNI CONSULTING NW LLC,561110,Office Administrative Services,03/13/2009 07:00:00 AM,"SEATTLE, WA 98199-2814",2011,98199
THINGSTHATAREBROWN,LLC*Limited Liability Co,THINGSTHATAREBROWN,541511,Custom Computer Programming Services,01/01/2008 08:00:00 AM,"SEATTLE, WA 98122-4119",2011,98122
NGUYEN PHUOC,Sole Proprietor,N E S W PAINTING,238320,Painting and Wall Covering Contractors,01/01/2009 08:00:00 AM,"SEATTLE, WA 98146-2885",2011,98146
PFAU COCHRAN VERTETIS AMALA PLLC,LLP*Limited Liability Partners,PFAU COCHRAN VERTETIS AMALA PLLC,541110,Offices of Lawyers,01/01/2009 08:00:00 AM,"SEATTLE, WA 98104-7097",2011,98104
ARONS SAMANTHA,Sole Proprietor,PSYCHOTHERAPIST,621330,Offices of Mental Health Practitioners (except Physicians),02/28/2009 08:00:00 AM,"SEATTLE, WA 98112-4161",2011,98112
ENERGY WORKS SEATTLE LLC,LLC*Limited Liability Co,ENERGY WORKS,541690,Other Scientific and Technical Consulting Services,01/01/2009 08:00:00 AM,"SEATTLE, WA 98117-2536",2011,98117
SUMGROWTH STRATEGIES LLC,LLC*Limited Liability Co,SUMGROWTH STRATEGIES LLC,523930,Investment Advice,02/17/2009 08:00:00 AM,"SEATTLE, WA 98125-5961",2011,98125
EMERALD VINE PLLC,PLLC*Prof Limited Liability Co,EMERALD VINE MASSAGE,621399,Offices of All Other Miscellaneous Health Practitioners,03/01/2009 08:00:00 AM,"SEATTLE, WA 98107-4933",2011,98107
EMPTY SEA PRODUCTIONS LLC,LLC*Limited Liability Co,EMPTY SEA STUDIOS,711130,Musical Groups and Artists,03/01/2009 08:00:00 AM,"SEATTLE, WA 98103-5559",2011,98103
XOXO LIVE LLC,LLC*Limited Liability Co,XOXO SEX TOYS,454111,Electronic Shopping,02/28/2009 08:00:00 AM,"SEATTLE, WA 98101-2927",2011,98101
3RDACTS INC,Corporation,3RDACTS INC,519130,Internet Publishing and Broadcasting and Web Search Portals,02/11/2009 08:00:00 AM,"SEATTLE, WA 98116-2799",2011,98116
HARRIS HILARY P,Sole Proprietor,HILARY HARRIS MUSIC,711130,Musical Groups and Artists,02/22/2009 08:00:00 AM,"SEATTLE, WA 98126-2924",2011,98126
SPECIAL ASPHALT PRODUCTS INC,Corporation,PACIFIC COATINGS,324121,Asphalt Paving Mixture and Block Manufacturing,02/12/2009 08:00:00 AM,"SEATTLE, WA 98118-5314",2011,98118
RUTBERG SHARON,Sole Proprietor,SHARON C RUTBERG LEGAL PUBLICATIONS EDITOR,519190,All Other Information Services,01/01/2009 08:00:00 AM,"SEATTLE, WA 98119-2621",2011,98119
SAFESTONE TECHNOLOGIES INC,Corporation,SAFESTONE TECHNOLOGIES INC,511210,Software Publishers,01/28/2009 08:00:00 AM,"SEATTLE, WA 98103-7429",2011,98103
SIDDIQUI IBAD R,Sole Proprietor,SNAP CUSTOM CLOTHING,448140,Family Clothing Stores,02/25/2009 08:00:00 AM,"SEATTLE, WA 98101-1691",2011,98101
GLOBAL MARINE TRANSPORTATION INC,Corporation,GLOBAL MARINE TRANSPORTATION INC,483211,Inland Water Freight Transportation,04/01/2009 07:00:00 AM,"SEATTLE, WA 98134-1009",2011,98134
ALAN J COHEN PHD LLC,LLC*Limited Liability Co,JURY INSIGHTS,541611,Administrative Management and General Management Consulting Services,01/01/2009 08:00:00 AM,"SEATTLE, WA 98103-6324",2011,98103
ROCKHOLD COMPANY LLC,LLC*Limited Liability Co,ROCKHOLD COMPANY LLC,541511,Custom Computer Programming Services,02/24/2009 08:00:00 AM,"SEATTLE, WA 98115-7202",2011,98115
MIGHTY HOUSE INC,Corporation,MIGHTY HOUSE CONSTRUCTION,236118,Residential Remodelers,04/01/2009 07:00:00 AM,"SEATTLE, WA 98126-3355",2011,98126
AMESQUITA LINDA A,Sole Proprietor,APU JEWELRY,448310,Jewelry Stores,03/01/2009 08:00:00 AM,"SEATTLE, WA 98101-2166",2011,98101
WEST SIDE GYMNASTICS ACADEMY LLC,LLC*Limited Liability Co,WEST SIDE GYMNASTICS ACADEMY LLC,611620,Sports and Recreation Instruction,01/01/2009 08:00:00 AM,"SEATTLE, WA 98116-2405",2011,98116
WACHTER JANNA M,Sole Proprietor,JANNA WACHTER,561720,Janitorial Services,03/01/2009 08:00:00 AM,"SEATTLE, WA 98126-2993",2011,98126
MANSFIELD COLLEEN,Sole Proprietor,SIREN GEAR,454113,Mail-Order Houses,04/01/2009 07:00:00 AM,"SEATTLE, WA 98136-1833",2011,98136
VCB CONSULTING LLC,LLC*Limited Liability Co,VCB CONSULTING LLC,541219,Other Accounting Services,08/01/2008 07:00:00 AM,"SEATTLE, WA 98126-2646",2011,98126
CA RAINIER LLC,LLC*Limited Liability Co,RICENROLL,722211,Limited-Service Restaurants,02/26/2009 08:00:00 AM,"SEATTLE, WA 98144-2838",2011,98144
SHAPIRO DAVID J,Sole Proprietor,EXCELL,541611,Administrative Management and General Management Consulting Services,01/01/2008 08:00:00 AM,"SEATTLE, WA 98118-1429",2011,98118
PILOT TECHNOLOGY SERVICES LLC,LLC*Limited Liability Co,PILOT TECHNOLOGY SERVICES LLC,5419,"Other Professional, Scientific, and Technical Services",01/01/2009 08:00:00 AM,"SEATTLE, WA 98101-1023",2011,98101
GROUP WEST COMPANIES PLLC,PLLC*Prof Limited Liability Co,GROUP WEST COMPANIES PLLC,541310,Architectural Services,01/02/2009 08:00:00 AM,"SEATTLE, WA 98103-8753",2011,98103
ONEAL HEATHER R,Sole Proprietor,HEATHER ONEAL GRIFFITH,812990,All Other Personal Services,03/01/2009 08:00:00 AM,"SEATTLE, WA 98105-5104",2011,98105
KNOWLEDGE FOR PEOPLE,Corporation/Nonprofit,KNOWLEDGE FOR PEOPLE,813319,Other Social Advocacy Organizations,11/06/2008 08:00:00 AM,"SEATTLE, WA 98103-4148",2011,98103
GENERAL UI LLC,LLC*Limited Liability Co,GENERAL UI LLC,511210,Software Publishers,03/01/2009 08:00:00 AM,"SEATTLE, WA 98103-8697",2011,98103
METIS CONSTRUCTION INC,Corporation,METIS CONSTRUCTION INC,236118,Residential Remodelers,01/01/2009 08:00:00 AM,"SEATTLE, WA 98144-6518",2011,98144
AXIS RE CAPITAL LLC,LLC*Limited Liability Co,AXIS RE CAPITAL LLC,522292,Real Estate Credit,02/27/2009 08:00:00 AM,"SEATTLE, WA 98121-1369",2011,98121
CHIN AARON K,Sole Proprietor,CHINS RX SERVICES,561320,Temporary Help Services,03/01/2009 08:00:00 AM,"SEATTLE, WA 98118-6107",2011,98118
R P ART INC,Corporation,R P ART INC,541430,Graphic Design Services,01/01/2009 08:00:00 AM,"SEATTLE, WA 98134-2220",2011,98134
FREIDBERG JILL I,Sole Proprietor,CORRUGATED FILMS,512110,Motion Picture and Video Production,01/01/2007 08:00:00 AM,"SEATTLE, WA 98122-6035",2011,98122
SOLOMON ROSLYN,Sole Proprietor,IA CONSULTING,541820,Public Relations Agencies,03/01/2009 08:00:00 AM,"SEATTLE, WA 98122-3419",2011,98122
JACKSON REAGAN E,Sole Proprietor,REAGANS ART,711510,"Independent Artists, Writers, and Performers",03/01/2009 08:00:00 AM,"SEATTLE, WA 98103-6106",2011,98103
MALHOIT MARY S,Sole Proprietor,MARY S MALHOIT,624190,Other Individual and Family Services,03/01/2009 08:00:00 AM,"SEATTLE, WA 98125-4374",2011,98125
COWLES JIM G,Sole Proprietor,JIM COWLES,711510,"Independent Artists, Writers, and Performers",03/02/2009 08:00:00 AM,"SEATTLE, WA 98126-3219",2011,98126
BARON BREWING LLC,LLC*Limited Liability Co,PILLAGERS PUB,722410,Drinking Places (Alcoholic Beverages),03/18/2009 07:00:00 AM,"SEATTLE, WA 98103-3665",2011,98103
BOWES RACHEL H,Sole Proprietor,FINCH & THISTLE EVENT DESIGN,812990,All Other Personal Services,03/01/2009 08:00:00 AM,"SEATTLE, WA 98136-1771",2011,98136
SHARIF GROCERY & HALAL INC,Corporation,SHARIF GROCERY & HALAL,445110,Supermarkets and Other Grocery (except Convenience) Stores,03/01/2009 08:00:00 AM,"SEATTLE, WA 98118-4680",2011,98118
LAKE WASHINGTON CUSTOM CARPENTRY,LLC*Limited Liability Co,LAKE WASHINGTON CUSTOM CARPENTRY,238350,Finish Carpentry Contractors,03/02/2009 08:00:00 AM,"SEATTLE, WA 98118-2514",2011,98118
WOLKEN COMMUNICA LLC,LLC*Limited Liability Co,WOLKEN COMMUNICA LLC,541430,Graphic Design Services,01/01/2009 08:00:00 AM,"SEATTLE, WA 98199-1750",2011,98199
TITUS TOOL COMPANY INC,Corporation,TITUS PLUS,332510,Hardware Manufacturing,03/01/2009 08:00:00 AM,"SEATTLE, WA 98104-3100",2011,98104
TAKEFIVE DIETARY SUPPLEMENTS LLC,LLC*Limited Liability Co,TAKEFIVE,446191,Food (Health) Supplement Stores,03/02/2009 08:00:00 AM,"SEATTLE, WA 98136-1562",2011,98136
MCGINNIS SCOTT JAY,Sole Proprietor,EL CAMION,722211,Limited-Service Restaurants,06/15/2009 07:00:00 AM,"SEATTLE, WA 98134-1820",2011,98134
MCGINNIS SCOTT JAY,Sole Proprietor,EL CAMION,722211,Limited-Service Restaurants,09/01/2010 07:00:00 AM,"SEATTLE, WA 98107-3807",2011,98107
FULTON WILLIAM B,Sole Proprietor,RONINUX,541690,Other Scientific and Technical Consulting Services,01/01/2008 08:00:00 AM,"SEATTLE, WA 98115-5476",2011,98115
HATA BRIAN,Sole Proprietor,HATAWORKS,812990,All Other Personal Services,03/01/2009 08:00:00 AM,"SEATTLE, WA 98122-3547",2011,98122
REEF CONSULTING INC,Corporation,REEF CONSULTING INC,541613,Marketing Consulting Services,02/27/2009 08:00:00 AM,"SEATTLE, WA 98122-6441",2011,98122
KIRK LILLEY PLLC,PLLC*Prof Limited Liability Co,KIRK LILLEY PLLC,541110,Offices of Lawyers,03/02/2009 08:00:00 AM,"SEATTLE, WA 98125-8105",2011,98125
ERICSSON MICHAEL,Sole Proprietor,ERICSSON MAPPING,541620,Environmental Consulting Services,08/01/2008 07:00:00 AM,"SEATTLE, WA 98116-4202",2011,98116
TAVIS TRACY A,Sole Proprietor,TALLYNT CONSULTING,541511,Custom Computer Programming Services,01/28/2009 08:00:00 AM,"SEATTLE, WA 98115-6547",2011,98115
LAMARCH AIMEE E,Sole Proprietor,AIMEE LAMARCH,541219,Other Accounting Services,04/01/2009 07:00:00 AM,"SEATTLE, WA 98117-4440",2011,98117
ONSITE MAIL INC,Corporation,PUBLISHERS MAILING SERVICE,541860,Direct Mail Advertising,02/09/2009 08:00:00 AM,"SEATTLE, WA 98109-5007",2011,98109
MUROYA RICKI H,Sole Proprietor,CHI COUNSELING SERVICES,624190,Other Individual and Family Services,03/02/2009 08:00:00 AM,"SEATTLE, WA 98115-5553",2011,98115
GANNON PEGGY,Sole Proprietor,HARDWEARABLES,339914,Costume Jewelry and Novelty Manufacturing,02/01/2009 08:00:00 AM,"SEATTLE, WA 98116-4018",2011,98116
SHINE THE SALON LLC,LLC*Limited Liability Co,SHINE IN THE MARKET,812112,Beauty Salons,04/01/2009 07:00:00 AM,"SEATTLE, WA 98101-1531",2011,98101
TAYLOR AUBRA C,Sole Proprietor,AFFINITY MENTAL HEALTH,624190,Other Individual and Family Services,03/05/2009 08:00:00 AM,"SEATTLE, WA 98101-1128",2011,98101
TAYLOR ANDREW B,Sole Proprietor,ABBOT TAYLOR,541219,Other Accounting Services,01/01/2009 08:00:00 AM,"SEATTLE, WA 98112-5163",2011,98112
LANDMARK EVENT STAFFING SERVICES INC,Corporation,LANDMARK EVENT STAFFING SERVICES INC,561320,Temporary Help Services,08/01/2008 07:00:00 AM,"SEATTLE, WA 98116-4489",2011,98116
LIH LAW PS,Corporation,LIH LAW PS,541110,Offices of Lawyers,03/26/2009 07:00:00 AM,"SEATTLE, WA 98104-2262",2011,98104
HOLLYWOOD & HUNTER,LLC*Limited Liability Co,RADIANT MEDSPA & WEIGHT LOSS,812199,Other Personal Care Services,03/10/2009 07:00:00 AM,"SEATTLE, WA 98103-6902",2011,98103
EARTHSYSTEMS NORTHWEST,Corporation,EARTHSYSTEMS NORTHWEST,541620,Environmental Consulting Services,03/15/2009 07:00:00 AM,"SEATTLE, WA 98122-6321",2011,98122
MATTHEW E HOWE DC PS,Corporation,CENTER OF THE UNIVERSE NETWORK CARE,621310,Offices of Chiropractors,01/01/2009 08:00:00 AM,"SEATTLE, WA 98107-4106",2011,98107
JONZ CATERING & FOOD CONCEPTS INC,Corporation,JONZ CATERING,722320,Caterers,03/01/2009 08:00:00 AM,"SEATTLE, WA 98134-2423",2011,98134
WIDE ANGLE TV INC,Corporation,WIDE ANGLE TV INC,512110,Motion Picture and Video Production,01/03/2009 08:00:00 AM,"SEATTLE, WA 98116-1734",2011,98116
SALON MARY SO,LLC*Limited Liability Co,SALON MARY SO,812112,Beauty Salons,04/01/2009 07:00:00 AM,"SEATTLE, WA 98178-5157",2011,98178
JROVEGNO CONSULTING LLC,LLC*Limited Liability Co,JROVEGNO CONSULTING,711510,"Independent Artists, Writers, and Performers",03/02/2009 08:00:00 AM,"SEATTLE, WA 98103-7635",2011,98103
BLAIR JILL F,Sole Proprietor,JILL BLAIR CONSULTING,541612,Human Resources Consulting Services,01/01/2008 08:00:00 AM,"SEATTLE, WA 98103-8413",2011,98103
SEA WATER SYSTEMS LLC,LLC*Limited Liability Co,SEA WATER SYSTEMS,811490,Other Personal and Household Goods Repair and Maintenance,03/05/2009 08:00:00 AM,"SEATTLE, WA 98116-2405",2011,98116
MCGINNIS MATTHEW M,Sole Proprietor,MATT MCGINNIS CONSULTING,541613,Marketing Consulting Services,03/05/2009 08:00:00 AM,"SEATTLE, WA 98105-5120",2011,98105
MINGSTAR CORP,Corporation,TWINS GARDEN RESTAURANT,722110,Full-Service Restaurants,03/08/2009 08:00:00 AM,"SEATTLE, WA 98133-9328",2011,98133
TRIBELHORN CONSULTANTS LLC,LLC*Limited Liability Co,TRIBELHORN CONSULTANTS LLC,541613,Marketing Consulting Services,01/01/2009 08:00:00 AM,"SEATTLE, WA 98105-2125",2011,98105
KESSLER SYLVIA,Sole Proprietor,SYLK SOLUTIONS,541219,Other Accounting Services,03/01/2009 08:00:00 AM,"SEATTLE, WA 98199-2422",2011,98199
CAFE LATI LLC,LLC*Limited Liability Co,CAFE LATI LLC,722213,Snack and Nonalcoholic Beverage Bars,03/15/2009 07:00:00 AM,"SEATTLE, WA 98125-6809",2011,98125
STAVNSHOJ NAN,Sole Proprietor,N STAVNSHOJ CONSULTING,541611,Administrative Management and General Management Consulting Services,09/01/2008 07:00:00 AM,"SEATTLE, WA 98125-4103",2011,98125
MILMAN KHAZZAM MUSIC,Partnership,MILMAN KHAZZAM MUSIC,512230,Music Publishers,01/01/2008 08:00:00 AM,"SEATTLE, WA 98122-7211",2011,98122
TAMMY MORALES CONSULTING,LLC*Limited Liability Co,TAMMY MORALES CONSULTING,541618,Other Management Consulting Services,02/01/2008 08:00:00 AM,"SEATTLE, WA 98199-2434",2011,98199
HERBAN FRESH,LLC*Limited Liability Co,FRESH BISTRO,722110,Full-Service Restaurants,05/01/2009 07:00:00 AM,"SEATTLE, WA 98116-4507",2011,98116
ZANDER CAPITAL INC,Corporation,SUPER DELI & GROCERY,445120,Convenience Stores,04/01/2009 07:00:00 AM,"SEATTLE, WA 98126-3820",2011,98126
PIDDINGTON TERESA A,Sole Proprietor,TERESA A PIDDINGTON,611691,Exam Preparation and Tutoring,03/16/2009 07:00:00 AM,"SEATTLE, WA 98125-7835",2011,98125
JORDAN RINA L,Sole Proprietor,RINA JORDAN PHOTOGRAPHY,541922,Commercial Photography,03/15/2009 07:00:00 AM,"SEATTLE, WA 98199-4168",2011,98199
FORMI TECH LLC,LLC*Limited Liability Co,FORMI TECH,511210,Software Publishers,03/01/2009 08:00:00 AM,"SEATTLE, WA 98125-6532",2011,98125
KENNELLY ULLMAN KATHLEEN M,Sole Proprietor,TWIG & THISTLE,519130,Internet Publishing and Broadcasting and Web Search Portals,03/15/2009 07:00:00 AM,"SEATTLE, WA 98126-3632",2011,98126
CASTELLANO SABRINA D,Sole Proprietor,SABRINA PECELUNAS,812112,Beauty Salons,07/01/2008 07:00:00 AM,"SEATTLE, WA 98121-1519",2011,98121
KALLOWAY TRACY M,Sole Proprietor,TRACY KALLOWAY,624190,Other Individual and Family Services,03/09/2009 07:00:00 AM,"SEATTLE, WA 98102-5799",2011,98102
THANTRONG RESTAURANT LLC,LLC*Limited Liability Co,THAN BROTHERS RESTAURANT,722110,Full-Service Restaurants,04/01/2009 07:00:00 AM,"SEATTLE, WA 98105-5806",2011,98105
THANTRONG RESTAURANT LLC,LLC*Limited Liability Co,THAN BROTHERS RESTAURANTS,722110,Full-Service Restaurants,04/01/2009 07:00:00 AM,"SEATTLE, WA 98102-5024",2011,98102
THOMPSON JOSEPH A,Sole Proprietor,J THOMPSON EDUCATION,611691,Exam Preparation and Tutoring,03/09/2009 07:00:00 AM,"SEATTLE, WA 98125-7656",2011,98125
HOMEWELL SENIOR CARE INC,Corporation,HOMEWELL SENIOR CARE,624120,Services for the Elderly and Persons with Disabilities,03/30/2009 07:00:00 AM,"SEATTLE, WA 98133-6865",2011,98133
GRAND SALAMI PUBLISHING,Partnership,SOCCER SEATTLE MAGAZINE,511120,Periodical Publishers,03/09/2009 07:00:00 AM,"SEATTLE, WA 98116-3549",2011,98116
HELLE A SKIN SANCTUARY & BOUTIQUE LLC,LLC*Limited Liability Co,HELLE A SKIN SANCTUARY & BOUTIQUE LLC,812199,Other Personal Care Services,03/09/2009 07:00:00 AM,"SEATTLE, WA 98108-2773",2011,98108
SYME BRYAN,Sole Proprietor,TABRY,812199,Other Personal Care Services,02/01/2009 08:00:00 AM,"SEATTLE, WA 98104-2502",2011,98104
CAPPYS BOXING CLUB,Corporation/Nonprofit,CAPPYS BOXING CLUB,713990,All Other Amusement and Recreation Industries,01/01/2006 08:00:00 AM,"SEATTLE, WA 98122-2910",2011,98122
MUDHOLKAR ASHOK G,Sole Proprietor,BIKE SO GOOD,811490,Other Personal and Household Goods Repair and Maintenance,05/01/2009 07:00:00 AM,"SEATTLE, WA 98108-2705",2011,98108
BAYVIEW LEGAL PLLC,PLLC*Prof Limited Liability Co,BAYVIEW LEGAL,541110,Offices of Lawyers,04/01/2009 07:00:00 AM,"SEATTLE, WA 98136-1833",2011,98136
SNYDER RACHELLE R,Sole Proprietor,"RACHELLE SNYDER, CPA",541219,Other Accounting Services,03/10/2009 07:00:00 AM,"SEATTLE, WA 98126-3624",2011,98126
AKS REAL ESTATE SOLUTIONS LLC,LLC*Limited Liability Co,AKS REAL ESTATE SOLUTIONS LLC,531390,Other Activities Related to Real Estate,01/02/2009 08:00:00 AM,"SEATTLE, WA 98118-4682",2011,98118
LOWRIMORE MICHAEL,Sole Proprietor,SCOOTER THE PHOTOGRAPHER,541921,"Photography Studios, Portrait",01/15/2009 08:00:00 AM,"SEATTLE, WA 98112-5105",2011,98112
DORLAND CAROLYN M,Sole Proprietor,DISTINCTIVE INTERIORS,541410,Interior Design Services,03/01/2009 08:00:00 AM,"SEATTLE, WA 98126-2723",2011,98126
FETCH PET CARE OF WEST SEATTLE LLC,LLC*Limited Liability Co,FETCH PET CARE OF WEST SEATTLE,812910,Pet Care (except Veterinary) Services,01/01/2009 08:00:00 AM,"SEATTLE, WA 98106-2913",2011,98106
INTEGRITY LAW GROUP PLLC,PLLC*Prof Limited Liability Co,INTEGRITY LAW GROUP PLLC,541110,Offices of Lawyers,04/01/2009 07:00:00 AM,"SEATTLE, WA 98118-3727",2011,98118
SUTTERFIELD STUDIOS LTD,Corporation,SUTTERFIELD STUDIOS LTD,541921,"Photography Studios, Portrait",03/12/2009 07:00:00 AM,"SEATTLE, WA 98115-4434",2011,98115
NEBEKER ARIEL N,Sole Proprietor,MEW,541430,Graphic Design Services,03/12/2009 07:00:00 AM,"SEATTLE, WA 98122-3680",2011,98122
DAGGS MICHAEL,Sole Proprietor,MCD ARC,541310,Architectural Services,02/09/2009 08:00:00 AM,"SEATTLE, WA 98136-2546",2011,98136
SEATTLE PHARMACY RELIEF PLLC,PLLC*Prof Limited Liability Co,SEATTLE PHARMACY RELIEF PLLC,561320,Temporary Help Services,10/01/2008 07:00:00 AM,"SEATTLE, WA 98122-5601",2011,98122
DECARO BARBARA A & DAVID A,Sole Proprietor,VERDE CONSULTING GROUP,541320,Landscape Architectural Services,05/01/2011 07:00:00 AM,"SEATTLE, WA 98133-7942",2011,98133
ROBERT D KAHN & COMPANY LLC,LLC*Limited Liability Co,ROBERT D KAHN & COMPANY,541820,Public Relations Agencies,01/12/2009 08:00:00 AM,"SEATTLE, WA 98101-4248",2011,98101
PARKER JENNIFER S,Sole Proprietor,PARKER DESIGN,541430,Graphic Design Services,01/01/2009 08:00:00 AM,"SEATTLE, WA 98136-2036",2011,98136
DAVENPORT SUSAN J,Sole Proprietor,MAMA ENEM PRODUCTIONS,711130,Musical Groups and Artists,03/12/2009 07:00:00 AM,"SEATTLE, WA 98199-3335",2011,98199
WA STATE DEMOCRATIC CENTRAL COMMITTEE,Corporation/Nonprofit,WA STATE DEMOCRATIC CENTRAL COMMITTEE,813940,Political Organizations,04/01/1982 08:00:00 AM,"SEATTLE, WA 98104-2200",2011,98104
NOESEN MICHAEL J,Sole Proprietor,MJN SOLUTIONS,561920,Convention and Trade Show Organizers,02/16/2009 08:00:00 AM,"SEATTLE, WA 98112-4711",2011,98112
